loc,smellsCount,assertionRoulette,conditionalTestLogic,constructorInitialization,defaultTest,duplicateAssert,eagerTest,emptyTest,generalFixture,lazyTest,magicNumberTest,mysteryGuest,printStatement,redundantAssertion,resourceOptimism,sensitiveEquality,sleepyTest,unknownTest,verboseTest,klass
30,7,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0
22,4,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
43,6,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1
6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
39,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
37,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
19,4,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
63,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
49,5,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9,4,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
37,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
32,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
17,4,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
25,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
18,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
16,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
12,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
51,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
30,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
20,4,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
30,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9,5,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
97,6,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
52,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
19,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
27,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
10,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12,4,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12,5,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
13,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
34,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
22,4,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
10,4,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24,5,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
9,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
16,3,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
15,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
14,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
32,5,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
23,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
60,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
20,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
112,5,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1
22,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
22,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
21,6,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0
10,4,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
8,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
63,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
23,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
19,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
8,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
4,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
55,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
63,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
38,4,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
14,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
12,4,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
63,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
18,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
58,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
55,5,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
63,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
28,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
21,4,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
54,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
17,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12,5,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
36,4,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
34,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13,4,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
15,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
58,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
4,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
52,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
39,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16,5,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10,4,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
6,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
11,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
26,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
33,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
150,7,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1
12,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
27,4,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
85,4,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
12,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,6,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,4,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
6,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
27,4,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
20,5,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7,5,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
27,4,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
29,4,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
63,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
21,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
13,4,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
38,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
12,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
28,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
11,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21,4,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
15,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
19,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
18,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
6,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
15,4,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
26,5,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
29,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
63,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
9,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
63,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
20,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
21,4,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
40,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
5,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
12,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
14,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10,4,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
34,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
63,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
19,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
80,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
52,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
49,5,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
5,4,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
20,4,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
13,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8,3,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
11,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
32,3,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
63,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
37,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
57,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
20,5,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
63,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
21,4,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
9,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
12,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
50,6,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1
4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
17,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
11,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
34,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
8,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
14,4,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
14,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
16,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
18,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21,4,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
11,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
14,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
320,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
72,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9,4,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
9,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
26,4,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
17,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
21,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
136,7,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1
6,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
20,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
37,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
63,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
22,4,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
6,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
63,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
16,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
